Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick
RichardRetallick,1963,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1964,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1965,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1966,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1967,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1968,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1969,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1970,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1971,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1972,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1973,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1974,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1975,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1976,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1977,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1978,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1979,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1980,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1981,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1982,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1983,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1984,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1985,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1986,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1987,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1988,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1989,Litoria rheocola,not recorded,"O' Keefes Crossing, Big Tableland, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.70972,145.2625,not noted
RichardRetallick,1990,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1991,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1992,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1993,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1994,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1995,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1996,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1997,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1998,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1999,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2000,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2001,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2002,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2003,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2004,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2005,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2006,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2007,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2008,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2009,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2010,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2011,Litoria genimaculata,not recorded,"Crystal Cascades, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.96667,145.67778,not noted
RichardRetallick,2012,Litoria jungguy,not recorded,"Crystal Cascades, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.96667,145.67778,not noted
RichardRetallick,2013,Litoria nannotis,not recorded,"Crystal Cascades, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.96667,145.67778,not noted
RichardRetallick,2014,Litoria rheocola,not recorded,"Crystal Cascades, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.96667,145.67778,not noted
RichardRetallick,2015,Litoria rheocola,not recorded,"Crystal Cascades, Qld",QLD,Australia,2002,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.96667,145.67778,not noted
RichardRetallick,2016,Litoria genimaculata,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2017,Litoria genimaculata,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2018,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2019,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2020,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2021,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2022,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2023,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2024,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2025,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2026,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2027,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2028,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,1,K. McDonald / A. Freeman,K. McDonald,positive,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2029,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,1998,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,2030,Litoria eucnemis,Male,"McIlwraith Ra, Peach Ck",QLD,Australia,1995,Histology,1,0,K. McDonald / M Cunningham,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2031,Litoria eucnemis,Male,"McIlwraith Ra, Peach Ck",QLD,Australia,1995,Histology,1,0,K. McDonald / M Cunningham,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2032,Litoria eucnemis,Male,"McIlwraith Ra, Peach Ck",QLD,Australia,1995,Histology,1,0,K. McDonald / M Cunningham,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2033,Litoria eucnemis,Male,"McIlwraith Ra, Peach Ck",QLD,Australia,1995,Histology,1,0,K. McDonald / M Cunningham,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2034,Litoria eucnemis,Male,"McIlwraith Ra, Peach Ck",QLD,Australia,1995,Histology,1,0,K. McDonald / M Cunningham,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2035,Litoria eucnemis,not recorded,"McIlwraith Ra, Leo Ck",QLD,Australia,1994,Histology,1,0,K. McDonald / C Schneider,K. McDonald,negative,acceptable,-13.74167,143.375,not noted
RichardRetallick,2036,Litoria eucnemis,not recorded,"McIlwraith Ra, Leo Ck Mine",QLD,Australia,1996,Histology,1,0,K. McDonald / C Schneider,K. McDonald,negative,acceptable,-13.74167,143.375,not noted
RichardRetallick,2037,Litoria eucnemis,not recorded,"McIlwraith Ra, Leo Ck Mine",QLD,Australia,1994,Histology,1,0,K. McDonald / C Schneider,K. McDonald,negative,acceptable,-13.74167,143.375,not noted
RichardRetallick,2038,Litoria eucnemis,not recorded,"McIlwraith Ra, Leo Ck Mine",QLD,Australia,1994,Histology,1,0,K. McDonald / C Schneider,K. McDonald,negative,acceptable,-13.74167,143.375,not noted
RichardRetallick,2039,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1993,Histology,1,0,K. McDonald / D.L. Storch,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2040,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1993,Histology,1,0,K. McDonald / D.L. Storch,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2041,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1993,Histology,1,0,K. McDonald / D.L. Storch,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2042,Litoria eucnemis,Female,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1993,Histology,1,0,K. McDonald / D.L. Storch,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2043,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1993,Histology,1,0,K. McDonald / D.L. Storch,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2044,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2045,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2046,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2047,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2048,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2049,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2050,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2051,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2052,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2053,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2054,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2055,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2056,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2057,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2058,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2059,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2060,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2061,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2062,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2063,Litoria eucnemis,Male,"McIlwraith Ra, Upp Peach Ck",QLD,Australia,1998,Histology,1,0,K. McDonald / J.A. Covacevich,K. McDonald,negative,acceptable,-13.73611,143.33611,not noted
RichardRetallick,2064,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2065,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2066,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2067,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2068,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2069,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2070,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2071,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2072,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2073,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2074,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2075,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2076,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2077,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2078,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2079,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2080,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2081,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2082,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2083,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2084,Litoria eucnemis,not recorded,"McIlwraith Ra, Peach Ck",QLD,Australia,1999,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-13.7375,143.33889,not noted
RichardRetallick,2085,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2086,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2087,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2088,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2089,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2090,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2091,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
